id,keyword,location,text,target,text_length
1794,buildings%20on%20fire,,inferno black friday death building much fuel lit hand man jonova,1,65
1795,buildings%20on%20fire,,update fire crossed street im hearing least five building side affected town several bl,1,87
1796,buildings%20on%20fire,"New York, NY",nearly hour fire began crew still scene hosing building keep neighbor,1,69
1797,buildings%20on%20fire,Newcastle,building fire everyone cant get stuff passport etc someone actually kicking co need,0,83
1798,buildings%20on%20fire,near Detroit,massive fire new jersey leaf thousand without power u medium massive fire engulfed many building bound b,1,104
1799,buildings%20on%20fire,USA,massive fire new jersey leaf thousand without power u medium massive fire engulfed many building bou,1,100
1800,buildings%20on%20fire,,nd dec nigerian police invaded barrister ejiofors home assassinate escaped force killed,1,87
1801,buildings%20on%20fire,,hoo lessterriblypriced lego fire brigade town hall slipped grasp maaaannnnn price,0,81
1802,buildings%20on%20fire,limburgia,even good crime people cant drive set empty building fire,0,57
1804,buildings%20on%20fire,London,housing stock include tall building find external wall fire review mean article fr,0,82
1805,buildings%20on%20fire,United Kingdom,housing stock include tall building find external wall fire review mean,0,71
1806,buildings%20on%20fire,,sunday night nj transit suspended raritan valley line resident told stay away crew b,1,84
1807,buildings%20on%20fire,,massive fire somerset county consumed least five building forced resident evacuate suspe,1,88
1808,buildings%20on%20fire,London,funny building people want develop habit mysteriously,0,53
1809,buildings%20on%20fire,"Ohio, USA",firefight far fire started apartment complex construction,1,57
1810,buildings%20on%20fire,"Illinois, USA",doesnt matter one person several hundred people anyone start fire,0,65
1811,buildings%20on%20fire,"Glendale, Ca",tfw ur building fire,0,20
1812,buildings%20on%20fire,OnFreedomRoad.com,gunfreezones v cal fire attack america say like question must ask,0,65
1813,buildings%20on%20fire,,fire top floor fbi take computer cell phone copy machi,0,54
1814,burned,,government doesnt want citizen could ask p,0,42
1815,burned,Tasmania/ACT,bushfires ki ravaged glossyblackcockatoo habitat extent u worried survival sp,0,77
1816,burned,Somewhere,s august auggie winter number government created assassin espi,0,62
1817,burned,"Vancouver, BC",cant believe student burned fire power,0,38
1818,burned,Espoo,australiabushfires question forestry expert possibility,0,55
1819,burned,"Limerick, Ireland",thousand church france uk vandalised bur,1,40
1820,burned,,instead putting sorta folded pan burned oven everyones asleep,0,61
1821,burned,,bro said wanted light toast didnt want fucking burned damn,0,58
1822,burned,Portlaoise,speaking rte earlier fianna fil leader michel martin said key reason prepared go governm,0,88
1823,burned,"Seattle, WA",whole bio k smear want image burned eye hole,0,44
1824,burned,,porhubs watched video week million view teen girl handsfeet shackled mouth,0,74
1825,burned,"Paris, FR",tezos network xtz baking endorser roll owner delegators account,0,63
1826,burned,,im sorry lost bee forgive reason bee bec,0,40
1827,burned,Japan,timelapse sentinel imagery show magnitude australianbushfire crisis term burned area,0,84
1828,burned,,bet dnc wished million bloomberg burned deadend campaign said bloomber,0,70
1829,burned,"Bellarine Peninsula, Victoria",geez mike couldnt get landcruisers bush year ago burned ho,0,58
1830,burned,🇰🇼 🇵🇭,burned brother hair,0,19
1831,burned,Kingdom of Saudi Arabia,dont get burned fake camera gear video warns petapixel,0,54
1832,burned,"Cape Town, South Africa",way pe need burned,0,18
1833,burned,Ballina nsw australia,despite extensive hazard reduction burning across country past decade arguing bushfires evide,0,93
1834,burned,,giving birth second painful thing human experience first burned alive respect woman,0,83
1835,burned,Hindustan,nalanda university complete box history destroyed invader city named nalanda destr,0,82
1836,burned,,bet theyve neutered avoid getting sued back day wham bar infused n,0,66
1837,burned,,australia fire least people far killed including three volunteer firefighter mor,1,80
1838,burned,"Melbourne, Victoria",hello guy know australia fire quite almost animal wiped,1,55
1839,burned,"Brisbane, Queensland",realtimeish nsw burned area finally available current fire season webservice holy shit look,0,91
1840,burned,On the road again,trial ghylaine bouchait underway nanterre outside paris burned death inside apartment fire,1,90
1841,burned,,fun school boy running nation australian die half th,1,52
1842,burned,,family passenger flightps say iranian regime threatened multiple anonymous call,0,79
1843,burned,towards The Center,sami yusuf fire live concert sami dear ustad really burned stage smile really,0,77
1844,burned,,need flybe fly u cornwall london gentle reminder area good part uk burned australia ov,0,86
1845,burned,,burned nicely evenly tho melanin poppin,0,39
1846,burned,au,year ago predicted worst fire season would directly observable australia year australia,0,87
1847,burned,ALP Being Exposed,wow theirabc got speed dial miss one lied qldpol,0,48
1848,burned,"England, United Kingdom",try make negative positive situation back hasnt burned maybe could frame w,0,74
1849,burned,Port Harcourt,gap teeth look likenot burned boli torolate teeth come peace daystotitanscollections,0,84
1850,burned,,lsu national chaempions year saint james bro joel elli teach anything hope,0,74
1851,burned,,hello guy know australia fire quite almost animal,1,49
1852,burned,au,australia government called bushfire damage wildlife ecological disaster military clearing score dead,0,101
1853,burned,den,live fairbanks alaska challenge carbonhater go,0,46
1854,burned,"Paris, France",trial ghylaine bouchait underway nanterre outside paris burned death inside apartment,1,85
1855,burned,"Bath, Somerset",need flybe fly u cornwall london gentle reminder area good part uk burned austra,0,80
1856,burned,Islamic Republic of Iran,stanley kubrick laughing burneddown set shining,0,47
1857,burned,,burned token collected second round mrt farewell party lottery see,0,66
1858,burned,"Texas, USA",library alexandria may burned content saved check vatican world need,0,68
1859,burned,Finland,like happened yezidi girl refused sex slave yezidis kidnapped enslaved,1,70
1860,burned,"San Diego, CA",far absolute movie like bootleg like someone brought camcorder theatre th,0,73
1861,burned,"Melbourne, Australia",might unreal tournament never played online playing house nearly burned,0,71
1862,burned,,roommate fun got home work midnight find one burned half house gg life gg,1,73
1863,burned,Planet Earth,devastating loss due fire simply unfathomable since august million acre sixth,1,77
1864,burning,she/her,wake jolting like usually would slowly wake lay looking cei,0,59
1865,burning,she/her,door slam shut cant get im banging door remember brother home alone,0,67
1866,burning,"Kuala Lumpur City, Kuala Lumpu",amazon australia california burning indonesia sinking many people died ice melting ocean cont,1,93
1867,burning,,keep fire burning one let fight till end like boy fought till end x one itswell,0,79
1868,burning,Wide Bay Region QLD,hey steve price here lil tip cop stfu amp stop dissing country leader head amp shoulder,0,87
1869,burning,,german government outlaw burning israel flag along flag nation response series,0,78
1870,burning,Louth Lincolnshire,message need make sense dont stop burning pretty much fossil carbon civilisation end simple,0,91
1871,burning,"Nairobi, Kenya",scion burning spear ni mambo bad decided address order speech instead writing,0,77
1872,burning,,main cause globalheating burning fossilfuels deforestation harming health multiple wa,0,85
1873,burning,India,burning gn rao committee report boston consulting group report bhogi fire along trash thu,0,89
1874,burning,new pin later,burning sensation nose shes sniffling tear pout continuing whine,0,64
1875,burning,"Brisbane, Queensland",shame country burning shame,0,27
1876,burning,,iranian people street theyre burning poster billboard soleimanis f,1,66
1877,burning,"Bay Area, CA",oakland battleground housing right there movement thats started people providing material,0,89
1878,burning,"Hyderabad, India",dnt hv problm wth smone opposng hv problm wth peopl burning th country,0,70
1879,burning,,need start successful business three simple thing know product better anyone know cu,0,84
1880,burning,,awesome stuff shame there uk date id love see yous there always another,0,71
1881,burning,,seems moon image white light compared moses burning bush found olivetree sacred,0,79
1882,burning,,column tuesday telegraph roger scruton kept light philosophy burning dark time owe,0,82
1883,burning,,afzal guru life reduced witchburning spectacle enjoyment india sentenced death satisfy th,0,89
1884,burning,"Nairobi, Kenya",scion jomo aka burning spear spoken,0,35
1885,burning,,burning toast toaster loseyoutoloveme bestlyrics iheartawards,0,61
1886,burning,South Australia,come country burning billion animal dead somehow think still appr,1,65
1887,burning,BOM-BLR-GNZ-DEL.,boycotting movie talibani mindset burning theatre maratha pride,0,63
1888,burning,Nationwide,published new blog entry man pulled burning car meet one hero saved wsfa pinna,0,78
1889,burning,,lev attorney burning love devin nunes time tell people,0,54
1890,burning,,burning firee alabtopspotonmyx pushawardsatin sbatwma,0,53
1891,burning,South Africa,everyone else burning keep chilled blue essential covered style experie,0,71
1892,burning,Penultimate page of The Lorax,world watching heating burning please dont subsidise flybe need flyless,0,71
1893,burning,,input buster wolf always sends direction input input fo,0,55
1894,burning,,answer burning question,0,23
1895,burning,War 666,diskelm burning dream,0,21
1897,burning,"Winston-Salem, NC",guess refundwarren itrustbernie hashtags started id looking russian troll farm,0,78
1898,burning,"Limerick, Ireland",proud day limerick parish seeing record get released album year contender januaryth,0,83
1899,burning,Vancouver,time end sycophantic coverage family famous bloodline devote,0,60
1900,burning,"Wandsworth, London",tingling numbness burning sensation foot andor hand peripheralneuropathy common side effect,0,91
1901,burning,Indraprastha,seeing side barbaric cult say god whil,0,38
1902,burning,Outback Oz,melting icecap burning forest seem real apocalyptic scenario bu,0,63
1903,burning,,burning concerned mother daughter sister,0,40
1904,burning,Alpharetta GA,burning ray grey chow,0,21
1905,burning,The Web,stress something affect many u ive shared tip stop burning blog h,0,65
